"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3705","What are the ingredients of LipSense?! https://t.co/MUlvtM0MYf  #lipsense #lipboss #allnatural #nogmo #kissproof‚Ä¶ https://t.co/zgozY1xPq0",FALSE,0,NA,2017-02-17 02:36:02,TRUE,NA,"832418297563987968",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","Sarahslipsters",0,FALSE,FALSE,NA,NA
"3706","Make the conversation about you. Social Start Now https://t.co/w1O4THVhjC #superbowl #marketing @socialstartnow‚Ä¶ https://t.co/pZlftiFOnT",FALSE,0,NA,2017-02-17 02:36:01,TRUE,NA,"832418294959321088",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","RandallGoulding",0,FALSE,FALSE,NA,NA
"3707","LipSense has a ton of glosses to give your color a different look! https://t.co/PFQqeG3Ywg #lipgloss #lipboss #makeup #lipsense #superbowl",FALSE,0,NA,2017-02-17 02:36:00,FALSE,NA,"832418289271898114",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","sportsvenuesfla",0,FALSE,FALSE,NA,NA
"3708","RT @palenkeflux: .@TMobile store dancing @justinbieber for #superbowl #unlimitedMoves https://t.co/06hKvcJPhO",FALSE,0,NA,2017-02-17 02:35:44,FALSE,NA,"832418224138498048",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","beljb4ever35",482,TRUE,FALSE,NA,NA
"3709","RT @carlosgzz03: 2 of my New #Ladygaga Drawings Ì†ΩÌ≤ñ more ART tomorrow!! #grammys #superbowl #gaga @ladygaga @gagadaily @MisterBroRo @gagamons‚Ä¶",FALSE,0,NA,2017-02-17 02:34:57,FALSE,NA,"832418026016366593",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","New_Valo",57,TRUE,FALSE,NA,NA
"3710","RT @RogerGilbertLaw: Lady GaGa was smokin hot at halftime. #SuperBowl #ladygaga https://t.co/uKhg1jlhp6",FALSE,0,NA,2017-02-17 02:34:47,FALSE,NA,"832417982324289537",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RogerGilbertLaw",13,TRUE,FALSE,NA,NA
"3711","RT @HottieHustle: #unlimitedMoves @justinbieber @terrellowens @RobGronkowski #SuperBowl ‚ÄºÔ∏è‚ÄºÔ∏èÌ†ºÌøàÌ†ºÌøàÌ†ºÌøàÌ†ºÌøÜÌ†ºÌøÜÌ†ºÌøÜ@BigSean @TMobile @JohnLegere https://t.c‚Ä¶",FALSE,0,NA,2017-02-17 02:34:44,FALSE,NA,"832417970689306625",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","beljb4ever35",154,TRUE,FALSE,NA,NA
"3712","RT @Seahawks: \"Greatest correspondent of all time..They weren't ready.\" @mosesbread72's takeover at #Superbowl is must-watch.

Ì†ΩÌ≥∞| https://t‚Ä¶",FALSE,0,NA,2017-02-17 02:34:31,FALSE,NA,"832417916100440064",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","majoevaristoc",104,TRUE,FALSE,NA,NA
"3713","RT @realDonaldTrump: Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!",FALSE,0,NA,2017-02-17 02:34:26,FALSE,NA,"832417894990565383",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OhanesianClaude",37394,TRUE,FALSE,NA,NA
"3714","Boss sent the updated window art shadow. Obsessed. @patriots #patriots #goat  #superbowl‚Ä¶ https://t.co/YtZ2RUmZpy",FALSE,0,NA,2017-02-17 02:34:24,FALSE,NA,"832417887956504576",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","ebutts422",0,FALSE,FALSE,NA,NA
"3715","Make the conversation about you. Social Start Now https://t.co/34BExQTksN #superbowl #marketing @socialstartnow‚Ä¶ https://t.co/6T8TnwTpjn",FALSE,1,NA,2017-02-17 02:34:02,TRUE,NA,"832417794419462144",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"3716","I needed a week off from recording to digest the #Patriots #SuperBowl win (I mention it once or twice). But we are‚Ä¶ https://t.co/O61qtDBytN",FALSE,0,NA,2017-02-17 02:33:47,TRUE,NA,"832417732167598080",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","lgrilli88",0,FALSE,FALSE,NA,NA
"3717","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 02:33:34,FALSE,NA,"832417675737432067",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Anto62345400",64346,TRUE,FALSE,NA,NA
"3718","RT @igabrielmathis: I tried sleeping through the #Superbowl but it didn't work.",FALSE,0,NA,2017-02-17 02:33:09,FALSE,NA,"832417570942750721",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sassyselman99",128,TRUE,FALSE,NA,NA
"3719","#superbowl #sunday - It's game time so toast with a true champion Acca Sor√©l Demi-Seco. Who is‚Ä¶ https://t.co/tf1ksxxmhC",FALSE,0,NA,2017-02-17 02:32:53,FALSE,NA,"832417505326964736",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","ACCA_SPARKLING",0,FALSE,FALSE,NA,NA
"3720","RT @micky92764: @realDonaldTrump supporters think the same way terrorists do they simply have a different target. #SuperBowl #TrumpPressCon‚Ä¶",FALSE,0,NA,2017-02-17 02:31:55,FALSE,NA,"832417260538994688",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","sarahsside",3,TRUE,FALSE,NA,NA
"3721","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 02:31:19,FALSE,NA,"832417112559849473",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Genesis_dgr",64346,TRUE,FALSE,NA,NA
"3722","RT @extratv: Matt Damon talks watching that crazy @Patriots #SuperBowl win @BenAffleck! https://t.co/ARxHvhr2Qs https://t.co/Efug56PD0i",FALSE,0,NA,2017-02-17 02:31:17,FALSE,NA,"832417103726669824",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","daggysmith",4,TRUE,FALSE,NA,NA
"3723","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 02:31:05,FALSE,NA,"832417050559655939",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RochydeBieber1",64346,TRUE,FALSE,NA,NA
"3724","#tbt #SuperBowl #DjBigDaddie If you see his name on a flyer you should be there...thank me later for your good time‚Ä¶ https://t.co/pjmJDn94DY",FALSE,4,NA,2017-02-17 02:31:02,TRUE,NA,"832417038706495491",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ErinStevenson",0,FALSE,FALSE,NA,NA
"3725","@JoeGiza Eh, they'll just have to win another one soon. #Patriots #SuperBowl",FALSE,1,"JoeGiza",2017-02-17 02:31:01,FALSE,"832416516587008001","832417037553131522","47999705","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","julsfoley",0,FALSE,FALSE,NA,NA
"3726","RT @porliniers: Lady Gaga dio vuelta el partido. #SuperBowl",FALSE,0,NA,2017-02-17 02:30:56,FALSE,NA,"832417014580797440",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","vmishin5u",130,TRUE,FALSE,NA,NA
"3727","Authentic Air Jordan 11 Retro price:$135.99   https://t.co/Oq3WlbiuVB 
Skyp:shoesspring
 #AirJordan #jordan11 #nike‚Ä¶ https://t.co/1Ed4r7WKFQ",FALSE,1,NA,2017-02-17 02:30:49,TRUE,NA,"832416984981581824",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","jasoncookejj201",0,FALSE,FALSE,NA,NA
"3728","RT @JoeGiza: Sure it's great the #Patriots won another #SuperBowl and all but it's totally going to ruin their banner symmetry https://t.co‚Ä¶",FALSE,0,NA,2017-02-17 02:30:04,FALSE,NA,"832416797047537666",NA,"<a href=\"https://www.landespressedienst.de\" rel=\"nofollow\">LPD-TweetMachine</a>","LandPressDienst",1,TRUE,FALSE,NA,NA
"3729","Matt Damon talks watching that crazy @Patriots #SuperBowl win @BenAffleck! https://t.co/ARxHvhr2Qs https://t.co/Efug56PD0i",FALSE,12,NA,2017-02-17 02:30:04,FALSE,NA,"832416795604627456",NA,"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>","extratv",4,FALSE,FALSE,NA,NA
"3730","RT @mcantalupo: \"Just here to remind you that the Falcons blew a 25 point lead\" #SuperBowl",FALSE,0,NA,2017-02-17 02:29:42,FALSE,NA,"832416703116144641",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Gyoung3333",2,TRUE,FALSE,NA,NA
"3731","RT @yo_soy_veronica: Super list√≠sima para el #SuperBowl  
Ustedes ya est√°n listos??? 
#patriots @Patriots @PatriotGirlsMex  @PatriotsMexico‚Ä¶",FALSE,0,NA,2017-02-17 02:29:27,FALSE,NA,"832416642122530818",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","pichardoboy",55,TRUE,FALSE,NA,NA
"3732","RT @Domenic_Dunegan: George Bush trying to make it to the coin toss #SuperBowl https://t.co/McJVapq9ir",FALSE,0,NA,2017-02-17 02:29:19,FALSE,NA,"832416606965923842",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AloiJosh",1063,TRUE,FALSE,NA,NA
"3733","RT @ThatguyMaleio: Singing Knocking The Boots -  by H Town Ì†ºÌæ§Ì†ºÌæ¨ on the #SuperBowl Sunday: Take a Listen Ì†ºÌæ∂ https://t.co/bKZx75vDJs",FALSE,0,NA,2017-02-17 02:29:17,FALSE,NA,"832416600963821568",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","aubraydaysharr",158,TRUE,FALSE,NA,NA
"3734","RT @treylbarnett: Lol you guys are childish omg, but I love Lady Gaga, and congrats to the New England Patriots!!!!! Ì†ºÌøàÌ†ºÌøà #SuperBowl #GxldenG‚Ä¶",FALSE,0,NA,2017-02-17 02:29:16,FALSE,NA,"832416595695767552",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","_THATS53",3,TRUE,FALSE,NA,NA
"3735","Sure it's great the #Patriots won another #SuperBowl and all but it's totally going to ruin their banner symmetry https://t.co/OIo6niRU6F",FALSE,13,NA,2017-02-17 02:28:57,FALSE,NA,"832416516587008001",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","JoeGiza",1,FALSE,FALSE,NA,NA
"3736","RT @yosoyLugardo: #SuperBowl Mi novia le va a los #patriots por su ofensiva... Bla bla bla

Yo le voy a los #falcons por llevarle la contra‚Ä¶",FALSE,0,NA,2017-02-17 02:28:53,FALSE,NA,"832416500761886720",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Luciano02758910",195,TRUE,FALSE,NA,NA
"3737","It was great to have #Superbowl champ @mcckshea in studio. He says Belichick is actually a pretty funny guy. https://t.co/LXfalioJg5",FALSE,5,NA,2017-02-17 02:28:28,FALSE,NA,"832416394528452608",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JoeyESPNBoise",1,FALSE,FALSE,NA,NA
"3738","RT @porliniers: Partidazo! #SuperBowl",FALSE,0,NA,2017-02-17 02:28:05,FALSE,NA,"832416296943783936",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ilyaiukry",65,TRUE,FALSE,NA,NA
"3739","RT @MJJLegion: Michael Jackson performing ‚ÄòHeal The World‚Äô at the #SuperBowl  Halftime Show, 1993. We need this message now more than ever.‚Ä¶",FALSE,0,NA,2017-02-17 02:27:38,FALSE,NA,"832416185698263040",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","T10NN1E",1066,TRUE,FALSE,NA,NA
"3740","RT @dinahjane97: Lowkey wishing I was at the #SuperBowl game! I'm happy that .@NormaniKordei is there living it up for the both of us!!! Ì†ºÌøàÌ†ºÌøà",FALSE,0,NA,2017-02-17 02:27:23,FALSE,NA,"832416122586677248",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lfmr",8944,TRUE,FALSE,NA,NA
"3741","No Network? https://t.co/9ulXiBHUOt  #marketing #media #superbowl #influencer #WSJ #business #bloomberg #promotion‚Ä¶ https://t.co/UZLamq5lm0",FALSE,1,NA,2017-02-17 02:27:02,TRUE,NA,"832416031989710853",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socmediaimpact",0,FALSE,FALSE,NA,NA
"3742","RT @blkgirlsrelate: One year ago #BlackHistoryMonth #SuperBowl ‚ú® https://t.co/5wqeIFkGML",FALSE,0,NA,2017-02-17 02:26:56,FALSE,NA,"832416006886785025",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TyniTreni",723,TRUE,FALSE,NA,NA
"3743","RT @AWAKEALERT: Not enough to murder 1.5 Million in #Iraq
470000 in #Syria
200000 in #Libya
US wants more blood ‚ñ∫#Yemen
#Superbowl 
https:/‚Ä¶",FALSE,0,NA,2017-02-17 02:26:51,FALSE,NA,"832415985772621825",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KramerFry",245,TRUE,FALSE,NA,NA
"3744","RT @carrieksada: Keep Ì†ΩÌπèÌ†ºÌøª 4 America! ‚ù§Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ≤ô Remember #TeamJesus \"If we ask anything according to His will, He hears us\" #Pray4DJT #Superbowl #‚Ä¶",FALSE,0,NA,2017-02-17 02:26:48,FALSE,NA,"832415974557052928",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Lindakay101",661,TRUE,FALSE,NA,NA
"3745","RT @joefav: Digital &amp; social lessons learned from #superbowl to #NBA &amp; more w #sportsbiz vet Jeramie McPeek #Suns #NBAAllStar https://t.co/‚Ä¶",FALSE,0,NA,2017-02-17 02:26:40,FALSE,NA,"832415940776194048",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","dadarocks",7,TRUE,FALSE,NA,NA
"3746","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-17 02:26:15,FALSE,NA,"832415836316921856",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NickLujan21",8164,TRUE,FALSE,NA,NA
"3747","No Network? https://t.co/jPENNJ94Hk  #marketing #media #superbowl #influencer #WSJ #business #bloomberg #promotion‚Ä¶ https://t.co/XI2El5lFyo",FALSE,0,NA,2017-02-17 02:25:02,TRUE,NA,"832415529042321408",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstartnow",0,FALSE,FALSE,NA,NA
"3748","No Network? https://t.co/1xX1T9St98  #marketing #media #superbowl #influencer #WSJ #business #bloomberg #promotion‚Ä¶ https://t.co/w4A9dYod4a",FALSE,0,NA,2017-02-17 02:25:01,TRUE,NA,"832415527263944704",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialprnews",0,FALSE,FALSE,NA,NA
"3749","RT @Domenic_Dunegan: George Bush trying to make it to the coin toss #SuperBowl https://t.co/McJVapq9ir",FALSE,0,NA,2017-02-17 02:24:45,FALSE,NA,"832415457504288768",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brittany_r_10",1063,TRUE,FALSE,NA,NA
"3750","RT @ethics4animals: #FatShaming is wrong but so is wearing Fur @ladygaga. #shameonyou #pepsihalftime #Superbowl #crueltyfree #nofur https:/‚Ä¶",FALSE,0,NA,2017-02-17 02:24:13,FALSE,NA,"832415325450813440",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>","maryxxxxxxpops",2,TRUE,FALSE,NA,NA
"3751","RT @christophervele: Si nos tuvieras en frente que nos dir√≠as? Ì†æÌ¥îÌ†ΩÌ∏ò#cncowners #superbowl https://t.co/TLa8BaNyxV",FALSE,0,NA,2017-02-17 02:23:55,FALSE,NA,"832415250427305985",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yaz07_00",2975,TRUE,FALSE,NA,NA
"3752","RT @SurvivorHealer: You know you're a HUGE fan of Gaga when you're raving about her #SuperBowl performance during a basketball game. Ì†ΩÌ±å

htt‚Ä¶",FALSE,0,NA,2017-02-17 02:23:48,FALSE,NA,"832415219209076736",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iggordtn",77,TRUE,FALSE,NA,NA
"3753","RT @porliniers: Partidazo! #SuperBowl",FALSE,0,NA,2017-02-17 02:23:33,FALSE,NA,"832415155468111872",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","evgzgbburov",65,TRUE,FALSE,NA,NA
"3754","No Network? https://t.co/Rc5Ax1w6pQ  #marketing #media #superbowl #influencer #WSJ #business #bloomberg #promotion‚Ä¶ https://t.co/jcTsKsLRJB",FALSE,1,NA,2017-02-17 02:23:02,TRUE,NA,"832415025973383169",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialirnews",0,FALSE,FALSE,NA,NA
"3755","RT @WSHHVlDEO: Migos halftime show would've been iconic. #SuperBowl¬† https://t.co/HaZWxhAf1b",FALSE,0,NA,2017-02-17 02:22:54,FALSE,NA,"832414994633461761",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","kasaliboy77",964,TRUE,FALSE,NA,NA
"3756","@23penny1 #SuperBowl #AllStarWeekend 
Ì†ΩÌ∏é You everywhere, Salute.",FALSE,0,"23penny1",2017-02-17 02:22:52,FALSE,"832409971782459392","832414985607401473","297974095","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","superstarpann",0,FALSE,FALSE,NA,NA
